機台名稱,Datatime,工卡號,F_DORDER_ID,F_SEQ,F_COLOR_SEQ,F_PROD_ID,F_BATCH_ID,F_COLOR_CHI,F_LAB_ID,F_COLOR_ID,F_COLOR_ENG,F_COLOR_ARGB,COLOR_FLAG,F_UNIT,F_UNIT_P,Process,主機速度,冷風轉速1,冷風轉速2,烘箱轉速1,烘箱轉速2,烘箱轉速3,烘箱轉速4,烘箱轉速5,烘箱轉速6,烘箱轉速7,烘箱轉速8,烘箱溫度1,烘箱溫度2,烘箱溫度3,烘箱溫度4,烘箱溫度5,烘箱溫度6,烘箱溫度7,烘箱溫度8,烘箱溫度設定1,烘箱溫度設定2,烘箱溫度設定3,烘箱溫度設定4,烘箱溫度設定5,烘箱溫度設定6,烘箱溫度設定7,烘箱溫度設定8,排風轉速1,排風轉速2,排風濕度,含水率,總耗電,Thermal_Temper_NW,Thermal_Temper_N,Thermal_Temper_NE,Thermal_Temper_W,Thermal_Temper_C,Thermal_Temper_E,Thermal_Temper_SW,Thermal_Temper_S,Thermal_Temper_SE,Thermal_Temper_avg,Thermal_uniformity,Therma_Spot1_Temper,Thermal_Spot1_Temper_min,Thermal_Spot1_Temper_avg,Thermal_Spot1_Temper_max,Thermal_Full_min,Thermal_Full_avg,Thermal_Full_max,幅寬,碼重,布種規格
1,2021/5/3 16:33:00,E0388893,HT2102120,1,4,PL261,4月3日,榮耀紫,N,#809,ADB1 GLORY PURPLE S20,0,HT2102120/20%/AN,Y,19,6,28.39999962,5,5,1632,1533,1509,1631,1638,1511,1558,1635,150,151,150,150,150,150,150,152,150,151,150,150,150,150,150,152,1790,1777,,2.624158621,75,55.7140007,56.19900131,54.9980011,54.5719986,54.7879982,54.10100174,54.04800034,54.17900085,53.28699875,54.65399933,0.925999999,0,52.76100159,54.7120018,57.35900116,57.35900116,57.35900116,57.35900116,55,88,PL261/11200*114/N40FD*N40SD白紗
1,2021/5/3 16:34:00,E0388893,HT2102120,1,4,PL261,4月3日,榮耀紫,N,#809,ADB1 GLORY PURPLE S20,0,HT2102120/20%/AN,Y,19,6,28.39999962,5,5,1632,1533,1509,1632,1638,1511,1558,1634,150,151,150,150,150,150,151,152,150,151,150,150,150,150,151,152,1444,1484,,2.624158621,75,57.67599869,57.25999832,56.81399918,55.90499878,55.65599823,55.59799957,54.77199936,54.95000076,54.00999832,55.84899902,0.910000026,0,53.51800156,55.94599915,58.31800079,58.31800079,58.31800079,58.31800079,55,88,PL261/11200*114/N40FD*N40SD白紗
1,2021/5/3 16:35:00,E0388893,HT2102120,1,4,PL261,4月3日,榮耀紫,N,#809,ADB1 GLORY PURPLE S20,0,HT2102120/20%/AN,Y,19,6,28.29999924,5,5,1800,1800,1800,1800,1800,1790,1800,1800,153,154,154,154,155,158,158,156,153,154,154,154,155,158,158,156,0,0,,2.624158621,100,99.56500244,99.68800354,99.03800201,97.17900085,97.3030014,97.11100006,95.6309967,95.71800232,95.21299744,97.38300323,0.943000019,0,94.99299622,97.59200287,100.7710037,100.7710037,100.7710037,100.7710037,55,88,PL261/11200*114/N40FD*N40SD白紗
1,2021/5/3 16:36:00,E0388893,HT2102120,1,4,PL261,4月3日,榮耀紫,N,#809,ADB1 GLORY PURPLE S20,0,HT2102120/20%/AN,Y,19,6,28.29999924,5,5,1800,1800,1800,1800,1800,1790,1800,1800,158,161,164,162,163,164,165,160,158,161,164,162,163,164,165,160,0,0,,2.624158621,100,102.348999,102.6119995,101.9700012,100.2699966,100.6419983,99.1269989,98.5739975,99.93000031,97.6210022,100.3440018,0.93599999,0,97.33799744,100.6139984,103.5319977,103.5319977,103.5319977,103.5319977,55,88,PL261/11200*114/N40FD*N40SD白紗
1,2021/5/3 16:37:00,E0388893,HT2102120,1,4,PL261,4月3日,榮耀紫,N,#809,ADB1 GLORY PURPLE S20,0,HT2102120/20%/AN,Y,19,6,28.29999924,5,5,1800,1800,1800,1800,1800,1790,1800,1800,161,165,168,167,169,167,168,163,161,165,168,167,169,167,168,163,0,0,,2.624158621,99,105.0479965,104.4300003,103.8219986,102.348999,102.6080017,102.1849976,100.9209976,101.1289978,100.473999,102.552002,0.931999981,0,100.3619995,102.6910019,106.1060028,106.1060028,106.1060028,106.1060028,55,88,PL261/11200*114/N40FD*N40SD白紗
1,2021/5/3 16:38:00,E0388893,HT2102120,1,4,PL261,4月3日,榮耀紫,N,#809,ADB1 GLORY PURPLE S20,0,HT2102120/20%/AN,Y,19,6,28.39999962,5,5,1800,1800,1800,1800,1800,1790,1800,1800,164,168,172,171,173,170,171,166,164,168,172,171,173,170,171,166,0,0,,2.624158621,99,107.7799988,108.7740021,107.4710007,106.5350037,107.0810013,105.3639984,104.8099976,105.1520004,103.6179962,106.2870026,0.93599999,0,103.4759979,106.6579971,109.4199982,109.4199982,109.4199982,109.4199982,55,88,PL261/11200*114/N40FD*N40SD白紗
1,2021/5/3 17:22:00,E0390041,HT2103190,1,6,MF20-A,4月4日,深卡其,N,GDF,KHAKI,0,HT2103190/14%/N,Y,12,6,28.10000038,5,5,1800,1800,1800,1800,1800,1790,1800,1749,167,165,169,170,170,170,170,168,167,165,169,170,170,170,170,168,1790,1776,,2.833007097,105,98.76200104,97.27799988,96.08599854,97.20700073,96.33599854,94.84899902,96.02300262,95.36499786,94.4260025,96.25900269,0.940999985,0,93.61100006,96.28199768,99.52400208,99.52400208,99.52400208,99.52400208,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/5/3 17:23:00,E0390041,HT2103190,1,6,MF20-A,4月4日,深卡其,N,GDF,KHAKI,0,HT2103190/14%/N,Y,12,6,28.0,5,5,1800,1800,1800,1800,1800,1790,1800,1748,167,165,170,170,170,170,170,168,167,165,170,170,170,170,170,168,1790,1776,,2.833007097,105,98.73799896,97.15100098,96.62200165,96.69400024,96.32800293,94.96800232,95.87799835,95.23600006,94.28299713,96.21099854,0.934000015,0,93.75499725,96.53600311,99.41899872,99.41899872,99.41899872,99.41899872,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/5/3 17:24:00,E0390041,HT2103190,1,6,MF20-A,4月4日,深卡其,N,GDF,KHAKI,0,HT2103190/14%/N,Y,12,6,28.0,5,5,1800,1800,1800,1800,1800,1790,1800,1749,167,166,170,170,170,170,170,168,167,166,170,170,170,170,170,168,1790,1777,,2.833007097,105,98.55899811,98.23600006,97.78900146,96.88899994,95.08000183,95.52999878,95.82800293,93.67099762,94.22599792,96.2009964,0.93900001,0,93.40200043,96.02899933,98.98100281,98.98100281,98.98100281,98.98100281,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/5/3 17:25:00,E0390041,HT2103190,1,6,MF20-A,4月4日,深卡其,N,GDF,KHAKI,0,HT2103190/14%/N,Y,12,6,28.0,5,5,1800,1800,1800,1800,1800,1790,1800,1748,167,167,170,170,170,170,170,169,167,167,170,170,170,170,170,169,1790,1776,,2.833007097,105,99.19400024,98.6760025,97.48000336,97.24099731,96.80999756,96.38600159,96.06700134,95.17099762,95.14199829,96.90699768,0.940999985,0,94.33300018,96.93000031,99.56199646,99.56199646,99.56199646,99.56199646,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/5/3 17:26:00,E0390041,HT2103190,1,6,MF20-A,4月4日,深卡其,N,GDF,KHAKI,0,HT2103190/14%/N,Y,12,6,27.10000038,5,5,1800,1800,1800,1800,1800,1790,1800,1747,168,167,170,170,170,170,170,169,168,167,170,170,170,170,170,169,1790,1776,,2.833007097,105,97.85199738,97.19499969,96.25099945,96.36799622,94.95300293,93.74900055,94.98000336,93.29699707,93.25299835,95.3219986,0.934000015,0,93.02400208,95.28600311,98.38899994,98.38899994,98.38899994,98.38899994,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/5/3 17:27:00,E0390041,HT2103190,1,6,MF20-A,4月4日,深卡其,N,GDF,KHAKI,0,HT2103190/14%/N,Y,12,6,27.0,5,5,1800,1800,1800,1800,1800,1790,1800,1749,167,168,170,170,170,170,170,169,167,168,170,170,170,170,170,169,1790,1777,,2.833007097,105,98.1289978,96.74900055,95.98400116,96.25099945,95.40000153,94.25900269,94.85600281,94.00900269,93.25900269,95.43299866,0.934000015,0,92.57800293,95.39700317,98.45400238,98.45400238,98.45400238,98.45400238,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/5/3 17:28:00,E0390041,HT2103190,1,6,MF20-A,4月4日,深卡其,N,GDF,KHAKI,0,HT2103190/14%/N,Y,12,6,27.0,5,5,1800,1800,1800,1800,1800,1790,1800,1749,167,168,170,170,170,170,170,169,167,168,170,170,170,170,170,169,1790,1776,,2.833007097,105,97.78099823,96.32700348,95.22200012,95.9240036,95.21299744,94.17299652,95.04599762,93.22399902,93.58100128,95.16600037,0.939999998,0,93.3259964,95.18099976,98.14600372,98.14600372,98.14600372,98.14600372,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/5/3 21:24:00,E0390052,HT2103191,1,3,MF20-A,3月1日,米黃,N,AC00,CEMENT,0,HT2103191/14%/N,Y,12,6,26.0,5,5,1800,1800,1800,1800,1800,1790,1800,1747,167,170,170,170,170,170,170,167,167,170,170,170,170,170,170,167,1790,1777,,2.430706263,104,94.4489975,94.37799835,92.9240036,92.6760025,93.15599823,90.89199829,91.66999817,91.60500336,90.04399872,92.42199707,0.930999994,0,90.20999908,92.40899658,95.52200317,95.52200317,95.52200317,95.52200317,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/5/3 21:25:00,E0390052,HT2103191,1,3,MF20-A,3月1日,米黃,N,AC00,CEMENT,0,HT2103191/14%/N,Y,12,6,26.10000038,5,5,1800,1800,1800,1800,1800,1790,1800,1747,167,170,170,170,170,170,170,167,167,170,170,170,170,170,170,167,1790,1777,,2.430706263,105,95.25499725,93.92199707,92.93699646,92.68099976,91.82900238,91.15000153,91.94599915,90.41999817,89.92299652,92.22899628,0.941999972,0,89.6309967,92.07900238,95.55699921,95.55699921,95.55699921,95.55699921,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/5/3 21:26:00,E0390052,HT2103191,1,3,MF20-A,3月1日,米黃,N,AC00,CEMENT,0,HT2103191/14%/N,Y,12,6,26.0,5,5,1800,1800,1800,1800,1800,1790,1800,1747,167,170,170,170,170,170,170,167,167,170,170,170,170,170,170,167,1790,1777,,2.430706263,105,95.50499725,93.2009964,92.21700287,93.4280014,91.81600189,90.74500275,92.48000336,90.40799713,90.31400299,92.23500061,0.930999994,0,89.66799927,92.2519989,95.76799774,95.76799774,95.76799774,95.76799774,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/5/3 21:27:00,E0390052,HT2103191,1,3,MF20-A,3月1日,米黃,N,AC00,CEMENT,0,HT2103191/14%/N,Y,12,6,26.0,5,5,1800,1800,1800,1800,1800,1790,1800,1749,167,170,170,170,170,170,170,167,167,170,170,170,170,170,170,167,1790,1776,,2.430706263,105,94.1989975,93.2460022,93.38400269,92.95800018,91.40699768,91.8219986,91.96399689,90.08699799,90.35099792,92.15799713,0.944999993,0,89.9509964,92.08899689,94.98300171,94.98300171,94.98300171,94.98300171,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/5/3 21:28:00,E0390052,HT2103191,1,3,MF20-A,3月1日,米黃,N,AC00,CEMENT,0,HT2103191/14%/N,Y,12,6,26.0,5,5,1800,1800,1800,1800,1800,1790,1800,1748,167,170,170,170,170,170,170,167,167,170,170,170,170,170,170,167,1790,1777,,2.430706263,105,93.91899872,93.71700287,92.13899994,91.17900085,91.63700104,90.79699707,90.3239975,89.61299896,89.94599915,91.47399902,0.938000023,0,89.14900208,91.68699646,94.54199982,94.54199982,94.54199982,94.54199982,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/5/3 21:29:00,E0390052,HT2103191,1,3,MF20-A,3月1日,米黃,N,AC00,CEMENT,0,HT2103191/14%/N,Y,12,6,26.0,5,5,1800,1800,1800,1800,1800,1790,1800,1749,167,170,170,170,170,170,170,167,167,170,170,170,170,170,170,167,1790,1777,,2.430706263,105,94.62599945,93.5059967,92.98699951,93.11199951,90.98600006,91.46700287,91.9960022,90.23500061,90.38899994,92.14499664,0.930999994,0,89.27799988,92.03800201,95.56199646,95.56199646,95.56199646,95.56199646,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/5/3 21:30:00,E0390052,HT2103191,1,3,MF20-A,3月1日,米黃,N,AC00,CEMENT,0,HT2103191/14%/N,Y,12,6,26.0,5,5,1800,1800,1800,1800,1800,1790,1800,1747,167,170,170,170,170,170,170,167,167,170,170,170,170,170,170,167,1790,1777,,2.430706263,105,94.6210022,91.9960022,92.55500031,92.73500061,91.11199951,91.20300293,91.98500061,89.04499817,89.54100037,91.64399719,0.922999978,0,88.70400238,91.46900177,95.13600159,95.13600159,95.13600159,95.13600159,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/5/3 21:31:00,E0390052,HT2103191,1,3,MF20-A,3月1日,米黃,N,AC00,CEMENT,0,HT2103191/14%/N,Y,12,6,26.0,5,5,1800,1800,1800,1800,1800,1790,1800,1749,167,170,170,170,170,170,170,167,167,170,170,170,170,170,170,167,1790,1776,,2.430706263,105,95.55000305,94.08599854,93.37400055,93.73600006,92.11000061,92.09400177,92.38899994,91.42199707,91.04499817,92.86699677,0.938000023,0,90.26200104,92.80400085,96.25900269,96.25900269,96.25900269,96.25900269,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/5/3 21:32:00,E0390052,HT2103191,1,3,MF20-A,3月1日,米黃,N,AC00,CEMENT,0,HT2103191/14%/N,Y,12,6,26.0,5,5,1800,1800,1800,1800,1800,1790,1800,1747,167,170,170,170,170,170,170,167,167,170,170,170,170,170,170,167,1790,1776,,2.430706263,105,94.8730011,93.73799896,93.10299683,93.09999847,91.66400146,92.21700287,91.16000366,90.59100342,90.63600159,92.34200287,0.944000006,0,90.34100342,92.55599976,95.9509964,95.9509964,95.9509964,95.9509964,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/5/3 21:33:00,E0390052,HT2103191,1,3,MF20-A,3月1日,米黃,N,AC00,CEMENT,0,HT2103191/14%/N,Y,12,6,26.0,5,5,1800,1800,1800,1800,1800,1790,1800,1749,167,170,170,170,170,170,170,167,167,170,170,170,170,170,170,167,1790,1777,,2.430706263,105,94.94799805,93.08100128,91.92199707,92.65100098,92.25900269,90.7440033,91.6269989,91.47000122,90.01699829,92.08000183,0.938000023,0,89.76200104,92.13200378,95.62000275,95.62000275,95.62000275,95.62000275,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/5/3 21:34:00,E0390052,HT2103191,1,3,MF20-A,3月1日,米黃,N,AC00,CEMENT,0,HT2103191/14%/N,Y,12,6,26.10000038,5,5,1800,1800,1800,1800,1800,1790,1800,1747,167,170,170,170,170,170,170,167,167,170,170,170,170,170,170,167,1790,1777,,2.430706263,105,94.23799896,93.64199829,92.45300293,92.75299835,92.34500122,90.98200226,91.60600281,91.20400238,90.13600159,92.15100098,0.938000023,0,89.68199921,92.19400024,94.86599731,94.86599731,94.86599731,94.86599731,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/5/3 21:35:00,E0390052,HT2103191,1,3,MF20-A,3月1日,米黃,N,AC00,CEMENT,0,HT2103191/14%/N,Y,12,6,26.0,5,5,1800,1800,1800,1800,1800,1790,1800,1749,167,170,170,170,170,170,170,167,167,170,170,170,170,170,170,167,1790,1776,,2.430706263,105,94.36599731,93.27899933,92.58499908,93.12000275,92.21800232,90.7009964,91.86599731,91.18900299,90.24099731,92.1740036,0.930999994,0,89.59200287,92.0759964,95.01699829,95.01699829,95.01699829,95.01699829,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/5/3 21:36:00,E0390052,HT2103191,1,3,MF20-A,3月1日,米黃,N,AC00,CEMENT,0,HT2103191/14%/N,Y,12,6,26.0,5,5,1800,1800,1800,1800,1800,1790,1800,1748,167,170,170,170,170,170,170,167,167,170,170,170,170,170,170,167,1790,1777,,2.430706263,105,94.6190033,93.4960022,93.81999969,93.09899902,91.98200226,91.57299805,91.56999969,90.22399902,90.78099823,92.35099792,0.944999993,0,89.73899841,92.31800079,95.05899811,95.05899811,95.05899811,95.05899811,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/5/3 21:37:00,E0390052,HT2103191,1,3,MF20-A,3月1日,米黃,N,AC00,CEMENT,0,HT2103191/14%/N,Y,12,6,26.0,5,5,1800,1800,1800,1800,1800,1790,1800,1748,167,170,170,170,170,170,170,167,167,170,170,170,170,170,170,167,1790,1776,,2.430706263,105,95.66400146,93.23100281,92.38700104,93.82700348,92.05799866,89.8710022,92.63400269,91.61100006,89.9280014,92.35700226,0.934000015,0,89.32299805,92.25800323,96.63200378,96.63200378,96.63200378,96.63200378,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/5/3 21:38:00,E0390052,HT2103191,1,3,MF20-A,3月1日,米黃,N,AC00,CEMENT,0,HT2103191/14%/N,Y,12,6,26.10000038,5,5,1800,1800,1800,1800,1800,1790,1800,1747,167,170,170,170,170,170,170,167,167,170,170,170,170,170,170,167,1790,1776,,2.430706263,105,95.43199921,93.46199799,92.96700287,93.96800232,91.94100189,91.68299866,92.79399872,90.55000305,90.36100006,92.57299805,0.930999994,0,89.69799805,92.48899841,96.54699707,96.54699707,96.54699707,96.54699707,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/5/3 21:39:00,E0390052,HT2103191,1,3,MF20-A,3月1日,米黃,N,AC00,CEMENT,0,HT2103191/14%/N,Y,12,6,26.0,5,5,1800,1800,1800,1800,1800,1790,1800,1749,167,170,170,170,170,170,170,167,167,170,170,170,170,170,170,167,1791,1777,,2.430706263,105,95.0019989,94.37799835,93.09700012,93.5759964,92.70400238,91.93599701,92.51000214,91.48400116,90.88800049,92.84200287,0.930999994,0,90.68900299,92.96299744,95.72299957,95.72299957,95.72299957,95.72299957,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/5/3 21:40:00,E0390052,HT2103191,1,3,MF20-A,3月1日,米黃,N,AC00,CEMENT,0,HT2103191/14%/N,Y,12,6,26.0,5,5,1800,1800,1800,1800,1800,1790,1800,1747,168,170,170,170,170,170,170,167,168,170,170,170,170,170,170,167,1790,1776,,2.430706263,105,95.79399872,94.12400055,93.6289978,94.17900085,92.79699707,91.52899933,93.02100372,91.10600281,90.72599792,92.98899841,0.931999981,0,90.18099976,93.01000214,96.50800323,96.50800323,96.50800323,96.50800323,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/5/3 21:41:00,E0390052,HT2103191,1,3,MF20-A,3月1日,米黃,N,AC00,CEMENT,0,HT2103191/14%/N,Y,12,6,26.10000038,5,5,1800,1800,1800,1800,1800,1790,1800,1747,168,170,170,170,170,170,170,167,168,170,170,170,170,170,170,167,1790,1776,,2.430706263,105,95.37200165,93.3030014,94.99700165,94.04599762,92.01399994,93.05599976,93.01399994,91.45500183,91.54599762,93.19999695,0.938000023,0,91.09700012,93.04199982,95.94000244,95.94000244,95.94000244,95.94000244,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/5/3 21:42:00,E0390052,HT2103191,1,3,MF20-A,3月1日,米黃,N,AC00,CEMENT,0,HT2103191/14%/N,Y,12,6,26.0,5,5,1800,1800,1800,1800,1800,1790,1800,1749,168,170,170,170,170,170,170,167,168,170,170,170,170,170,170,167,1790,1777,,2.430706263,105,96.01100159,94.4240036,93.02400208,93.8789978,93.41000366,91.73899841,92.7009964,91.76599884,90.67199707,93.06900024,0.925000012,0,90.0510025,93.09200287,96.45999908,96.45999908,96.45999908,96.45999908,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/5/3 21:43:00,E0390052,HT2103191,1,3,MF20-A,3月1日,米黃,N,AC00,CEMENT,0,HT2103191/14%/N,Y,12,6,26.10000038,5,5,1800,1800,1800,1800,1800,1790,1800,1749,168,169,170,170,170,170,170,167,168,169,170,170,170,170,170,167,1790,1776,,2.430706263,105,95.32499695,94.18499756,94.38999939,92.73300171,92.51699829,92.37400055,91.74500275,91.76100159,90.81199646,92.8710022,0.938000023,0,90.40499878,92.91100311,95.89399719,95.89399719,95.89399719,95.89399719,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/5/3 21:44:00,E0390052,HT2103191,1,3,MF20-A,3月1日,米黃,N,AC00,CEMENT,0,HT2103191/14%/N,Y,12,6,26.10000038,5,5,1800,1800,1800,1800,1800,1790,1800,1747,168,166,170,170,170,170,170,167,168,166,170,170,170,170,170,167,1790,1776,,2.430706263,105,95.51899719,93.64499664,93.51000214,93.67299652,92.22499847,92.67900085,92.34899902,90.5019989,91.96800232,92.89700317,0.930000007,0,90.11599731,92.95300293,96.36100006,96.36100006,96.36100006,96.36100006,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/5/3 21:45:00,E0390052,HT2103191,1,3,MF20-A,3月1日,米黃,N,AC00,CEMENT,0,HT2103191/14%/N,Y,12,6,26.0,5,5,1800,1800,1800,1800,1800,1790,1800,1748,167,166,170,170,170,170,170,167,167,166,170,170,170,170,170,167,1790,1777,,2.430706263,105,94.51999664,94.18900299,93.86799622,92.61699677,92.41799927,91.9960022,91.61699677,90.58300018,90.56500244,92.48600006,0.950999975,0,89.4280014,92.59600067,95.18000031,95.18000031,95.18000031,95.18000031,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/5/3 21:46:00,E0390052,HT2103191,1,3,MF20-A,3月1日,米黃,N,AC00,CEMENT,0,HT2103191/14%/N,Y,12,6,26.10000038,5,5,1800,1800,1800,1800,1800,1790,1800,1747,167,166,170,170,170,170,170,168,167,166,170,170,170,170,170,168,1790,1776,,2.430706263,105,95.52100372,93.77400208,93.6289978,93.5490036,92.46199799,92.55400085,92.47899628,91.45999908,91.13899994,92.95200348,0.943000019,0,90.62599945,92.78099823,95.94799805,95.94799805,95.94799805,95.94799805,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/5/3 21:47:00,E0390052,HT2103191,1,3,MF20-A,3月1日,米黃,N,AC00,CEMENT,0,HT2103191/14%/N,Y,12,6,26.10000038,5,5,1800,1800,1800,1800,1800,1790,1800,1748,167,166,170,170,170,170,170,168,167,166,170,170,170,170,170,168,1790,1776,,2.430706263,105,95.6989975,95.08499908,94.64099884,93.71399689,93.38600159,92.84700012,91.69999695,92.09200287,91.84700012,93.44599915,0.944999993,0,91.18199921,93.53600311,96.44999695,96.44999695,96.44999695,96.44999695,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/5/3 21:48:00,E0390052,HT2103191,1,3,MF20-A,3月1日,米黃,N,AC00,CEMENT,0,HT2103191/14%/N,Y,12,6,26.10000038,5,5,1800,1800,1800,1800,1800,1790,1800,1749,167,167,170,170,170,170,170,168,167,167,170,170,170,170,170,168,1790,1776,,2.430706263,105,94.6969986,94.59700012,94.85800171,93.55400085,93.91000366,92.5530014,92.7480011,91.83200073,90.86599731,93.29000092,0.931999981,0,90.98300171,93.35199738,95.80599976,95.80599976,95.80599976,95.80599976,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/5/3 21:49:00,E0390052,HT2103191,1,3,MF20-A,3月1日,米黃,N,AC00,CEMENT,0,HT2103191/14%/N,Y,12,6,26.0,5,5,1800,1800,1800,1800,1800,1790,1800,1747,167,167,170,170,170,170,170,168,167,167,170,170,170,170,170,168,1790,1776,,2.430706263,106,94.39499664,93.31199646,93.83999634,92.13999939,91.36100006,91.63400269,91.21600342,90.6309967,90.55400085,92.12000275,0.930999994,0,89.93399811,92.26499939,95.11000061,95.11000061,95.11000061,95.11000061,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/5/3 21:50:00,E0390052,HT2103191,1,3,MF20-A,3月1日,米黃,N,AC00,CEMENT,0,HT2103191/14%/N,Y,12,6,26.10000038,5,5,1800,1800,1800,1800,1800,1790,1800,1749,168,168,170,170,170,170,170,168,168,168,170,170,170,170,170,168,1790,1777,,2.430706263,105,94.65200043,92.94200134,93.5739975,92.88200378,91.67199707,91.61299896,92.28900146,91.09200287,90.26000214,92.33100128,0.930999994,0,89.83999634,92.48100281,95.57900238,95.57900238,95.57900238,95.57900238,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/5/3 21:51:00,E0390052,HT2103191,1,3,MF20-A,3月1日,米黃,N,AC00,CEMENT,0,HT2103191/14%/N,Y,12,6,26.0,5,5,1800,1800,1800,1800,1800,1790,1800,1747,168,168,170,170,170,170,170,168,168,168,170,170,170,170,170,168,1790,1776,,2.430706263,105,95.57499695,93.62799835,94.49199677,93.62000275,92.11100006,92.86799622,92.26499939,91.66000366,91.8730011,93.1210022,0.950999975,0,90.74099731,92.91699982,96.26599884,96.26599884,96.26599884,96.26599884,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/5/3 21:52:00,E0390052,HT2103191,1,3,MF20-A,3月1日,米黃,N,AC00,CEMENT,0,HT2103191/14%/N,Y,12,6,26.0,5,5,1800,1800,1800,1800,1800,1790,1800,1749,167,167,170,170,170,170,170,168,167,167,170,170,170,170,170,168,1790,1776,,2.430706263,105,94.90699768,93.89099884,94.66200256,92.88500214,92.69999695,93.02600098,91.7440033,91.33699799,91.49900055,92.96099854,0.950999975,0,90.37000275,92.94799805,95.45400238,95.45400238,95.45400238,95.45400238,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/5/3 21:53:00,E0390052,HT2103191,1,3,MF20-A,3月1日,米黃,N,AC00,CEMENT,0,HT2103191/14%/N,Y,12,6,26.0,5,5,1800,1800,1800,1800,1800,1790,1800,1748,167,165,170,170,170,170,170,168,167,165,170,170,170,170,170,168,1790,1777,,2.430706263,105,95.38200378,93.36299896,93.1969986,93.5739975,91.86599731,91.41000366,92.48300171,90.08399963,90.04100037,92.37799835,0.925000012,0,89.83799744,92.33699799,96.04000092,96.04000092,96.04000092,96.04000092,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/5/3 21:54:00,E0390052,HT2103191,1,3,MF20-A,3月1日,米黃,N,AC00,CEMENT,0,HT2103191/14%/N,Y,12,6,26.0,5,5,1800,1800,1800,1800,1800,1790,1800,1747,167,166,170,170,170,170,170,168,167,166,170,170,170,170,170,168,1790,1777,,2.430706263,105,94.60700226,94.22699738,93.3769989,91.58499908,92.80500031,92.23000336,91.01999664,90.25499725,90.77300262,92.31999969,0.938000023,0,89.29599762,92.28099823,95.2519989,95.2519989,95.2519989,95.2519989,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/5/3 21:55:00,E0390052,HT2103191,1,3,MF20-A,3月1日,米黃,N,AC00,CEMENT,0,HT2103191/14%/N,Y,12,6,26.0,5,5,1800,1800,1800,1800,1800,1790,1800,1749,167,166,170,170,170,170,170,168,167,166,170,170,170,170,170,168,1790,1777,,2.430706263,105,95.38999939,94.3219986,92.36399841,93.34200287,92.78900146,90.92099762,92.22299957,92.13800049,90.47399902,92.66300201,0.930000007,0,90.08200073,92.83799744,95.93299866,95.93299866,95.93299866,95.93299866,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/5/3 21:56:00,E0390052,HT2103191,1,3,MF20-A,3月1日,米黃,N,AC00,CEMENT,0,HT2103191/14%/N,Y,12,6,26.10000038,5,5,1800,1800,1800,1800,1800,1790,1800,1747,167,167,170,170,170,170,170,168,167,167,170,170,170,170,170,168,1790,1776,,2.430706263,105,95.53700256,93.86299896,93.34600067,93.09799957,92.57800293,91.04699707,91.96099854,91.08000183,91.02700043,92.61499786,0.938000023,0,89.54499817,92.62599945,95.97000122,95.97000122,95.97000122,95.97000122,57,191,MF20-A/N/70D*320D無光NO PEACH
